Feature,Correlation
evelyn,-0.0013579719608438582
even,4.4654666631736794E-5
evenin,0.006409890313180304
evening,7.457804964547233E-4
evenings,-0.0011628834778207966
evenly,-0.0011087624989792283
event,-0.0026935786472628166
events,-2.445679941295064E-4
eventually,0.004602784547286004
ever,-2.7777773026920255E-5
evergreen,-8.588332269309376E-4
every,-0.0021267231319158277
everybody,0.006502275029992032
everybodys,-9.465700228180761E-4
everyday,0.0013303602125769426
everyone,-0.004818583442747754
everyones,-0.0026241803577341178
everything,-0.006304699000352707
everythingll,-7.84001486975171E-4
everythings,-3.773917551873052E-4
everywhere,-1.5215765382882225E-5
evey,-0.0019523032820335416
evidence,-0.0022162561733532126
evidently,-0.0012145958963774527
evil,-0.004873719262882547
evils,-0.0011628834778207966
evolution,-0.001051861245719923
evy,-8.588332269309376E-4
ex,-0.0018219774740905396
ex-con,-7.84001486975171E-4
ex-cop,-0.0011087624989792283
ex-girlfriend,-8.588332269309376E-4
ex-husband,-9.27648746263565E-4
ex-wife,-9.917012584517084E-4
exact,-0.002404012008403249
exactly,-0.004870758997147781
exaggerated,0.004205506763433671
exam,-0.001051861245719923
examination,-0.001051861245719923
examine,0.0028727302089919097
examined,-9.917012584517084E-4
examiner,-7.84001486975171E-4
examines,0.001704082202981612
examining,-0.0015283657247278082
example,-0.002504252457750369
exasperated,0.007836570075009841
exasperation,-7.84001486975171E-4
exceed,-7.84001486975171E-4
excellency,-0.0021898248199442873
excellent,-0.0029962889725915804
except,-0.003135411818218472
exception,-0.0013119215385158172
exceptional,-0.0013579719608438582
exceptions,-9.917012584517084E-4
excess,-9.917012584517084E-4
excessive,-9.917012584517084E-4
exchange,0.003451395071924868
exchanges,-9.917012584517084E-4
excite,-7.84001486975171E-4
excited,1.2618764349451602E-4
excitedly,0.004883081152756485
excitement,-0.0017879133457823439
exciting,-0.0028704612658579784
exclusive,-0.001644620943519138
excruciating,-9.27648746263565E-4
excuse,-0.006625811273887502
excused,0.003925262173246959
excuses,-0.0012641953586989781
execute,-0.0013579719608438582
executed,-0.0015680749461160909
execution,-0.0015283657247278082
executive,-0.0014025117020763493
exercise,0.0030429305700547986
exercises,-8.588332269309376E-4
exercising,0.005801902198254598
exhales,-9.917012584517084E-4
exhausted,0.0010091290969515428
exhibit,-0.001051861245719923
exile,-0.0012641953586989781
exiled,0.007178461843565956
exist,-0.0026935786472628166
existed,0.0032392990570812665
existence,0.0015095749837545304
exists,-0.0018554167201464764
exit,-0.00328990641496222
exits,-0.0035246839398338165
exley,-0.001445680396069259
exotic,-0.0012145958963774527
expand,-0.0011087624989792283
expanding,0.003925262173246959
expect,-0.0017190439775131023
expectantly,0.004883081152756485
expectations,-0.0013119215385158172
expected,-0.0029962889725915804
expecting,-9.465700228180761E-4
expects,-9.27648746263565E-4
expel,-7.84001486975171E-4
expelled,-9.917012584517084E-4
expense,-0.0015283657247278082
expenses,-0.0014025117020763493
expensive,-0.0025768781812137184
experience,-0.0018045659450422937
experienced,-0.0014875974070639613
experiences,-0.0013579719608438582
experiencing,-9.27648746263565E-4
experiment,-0.0013119215385158172
experimental,-9.27648746263565E-4
experiments,-0.001051861245719923
expert,-0.002479571828848026
expertise,-0.0012641953586989781
expertly,-9.917012584517084E-4
expiration,-7.84001486975171E-4
expired,-8.588332269309376E-4
explain,-0.0037016941143606483
explained,-0.0015680749461160909
explaining,-0.001606803594003305
explains,-0.0013579719608438582
explanation,-0.0021615612166290517
explode,-0.0021898248199442873
exploded,-8.588332269309376E-4
explodes,-0.0022452859409609386
exploding,-9.917012584517084E-4
explore,-0.0012145958963774527
explorer,-8.588332269309376E-4
explosion,-0.0018219774740905396
explosions,-7.84001486975171E-4
explosive,-0.001606803594003305
explosives,-0.0011628834778207966
expose,-0.0017531879115482531
exposed,0.002031133682755111
exposing,-8.588332269309376E-4
exposition,-0.0013119215385158172
exposure,-9.917012584517084E-4
express,-0.0017879133457823439
expressing,-0.001051861245719923
expression,-8.769629425856643E-4
expressionless,-7.84001486975171E-4
expressions,-0.001051861245719923
exquisite,-0.0011628834778207966
ext,-0.0011087624989792283
ext.,0.005801902198254598
extend,-0.0012145958963774527
extended,-0.0014025117020763493
extending,-7.84001486975171E-4
extends,0.0032392990570812665
extension,-0.0011087624989792283
extensive,-9.27648746263565E-4
extent,-7.84001486975171E-4
exterior,-8.588332269309376E-4
extinct,-8.588332269309376E-4
extinguisher,-8.588332269309376E-4
extortion,-0.001051861245719923
extra,-0.0023283698544063927
extract,-7.84001486975171E-4
extraction,-0.0012145958963774527
extracts,0.00452163545779283
extradition,-7.84001486975171E-4
extraordinaire,-7.84001486975171E-4
extraordinary,-0.0018219774740905396
extras,-8.588332269309376E-4
extraterrestrial,0.007178461843565956
extraterrestrials,0.03548478447365018
extreme,-0.002044607187941813
extremely,-1.075749264117812E-5
ey,-9.27648746263565E-4
eye,0.0028814800977753625
eyeball,-8.588332269309376E-4
eyeballs,-9.917012584517084E-4
eyebrow,-0.001051861245719923
eyebrows,-0.0012145958963774527
eyed,-7.84001486975171E-4
eyeing,-9.27648746263565E-4
eyelash,-0.001051861245719923
eyelids,-0.0012145958963774527
eyes,0.008569039521153336
eyewitness,-8.588332269309376E-4
f,-1.843858506843328E-4
f.,-0.0012641953586989781
f.b.i.,-0.0018554167201464764
fa,-8.588332269309376E-4
fabric,-9.27648746263565E-4
fabulous,-0.0012641953586989781
face,-6.351021444076876E-4
faced,0.0036740356531766655
faceplate,-8.588332269309376E-4
faces,-0.0023062347031471767
facial,-0.0012641953586989781
facilities,-7.84001486975171E-4
facility,-0.0015283657247278082
facing,0.004062865381840443
fact,-0.004721231726053531
factor,-0.0012641953586989781
factory,-0.0022452859409609386
facts,-0.002761235749339566
fade,-0.0014025117020763493
fades,-0.0015680749461160909
fading,-8.588332269309376E-4
fag,-0.0011087624989792283
faggot,-0.0015283657247278082
fagle,0.03272010597641575
fail,5.977288530322815E-4
failed,-0.0028704612658579784
failing,-0.0012641953586989781
fails,0.007836570075009841
failure,-0.0021038963168498615
failures,-0.001051861245719923
faint,0.00472468724399277
faintest,-8.588332269309376E-4
faints,-7.84001486975171E-4
fair,0.011371191683387379
fairly,-0.0017531879115482531
fairy,0.006504180902346249
fait,0.0024827374748223573
faith,-0.0033638873210777363
faithful,-0.001644620943519138
faithfully,0.005801902198254598
faits,0.00452163545779283
fake,-0.0029549407786457673
faked,-9.27648746263565E-4
fakes,0.005801902198254598
faking,-0.0012145958963774527
falco,-0.002074463395634465
falcon,-9.27648746263565E-4
falcons,-8.588332269309376E-4
fall,-0.0013958819082313684
fallen,-0.0025286925071460217
falling,-0.0030167509290611933
fallow,-0.001445680396069259
falls,-6.746240880560344E-4
false,9.353411579363542E-4
falters,-7.84001486975171E-4
fame,-0.0019205505199999051
familiar,-0.003195027544960717
families,-3.3240702512538826E-4
family,-8.590625475742507E-4
familys,-0.001606803594003305
famished,-8.588332269309376E-4
famous,-0.0016458475498096362
fan,-0.0030773220321889424
fancy,-0.002934048561979004
fangs,-0.0011087624989792283
fanny,-0.001051861245719923
fans,-0.002074463395634465
fantasies,-7.84001486975171E-4
fantastic,-0.0022994110536629455
fantasy,-0.0015680749461160909
far,6.10265917248756E-4
faramir,-0.0013119215385158172
farce,-0.001051861245719923
fare,-0.0014025117020763493
farewell,0.007832181677756393
farm,-6.948692747698923E-4
farmer,-0.0026935786472628166
farmers,-0.0013119215385158172
farms,-9.917012584517084E-4
fart,-0.0014025117020763493
farther,0.0021515319781821958
farts,-9.917012584517084E-4
fascinated,-0.001051861245719923
fascinating,-0.001644620943519138
fascist,-7.84001486975171E-4
fashion,-0.0018554167201464764
fashioned,-0.0011628834778207966
fast,-0.0030025941887696275
fasten,-7.84001486975171E-4
faster,0.0021104410468104212
fastest,0.006905909777599555
fat,-0.0046406298932339515
fatal,0.004883081152756485
fate,-6.1848113244744E-4
father,0.009774502533177212
fathers,0.006780015501277551
fats,-7.84001486975171E-4
fatty,-7.84001486975171E-4
fault,0.003052908605975658
faults,-9.27648746263565E-4
favor,-0.003988133102270368
favorable,-9.27648746263565E-4
favorite,0.0034089782162878635
favorites,-9.27648746263565E-4
favors,-0.0015283657247278082
fax,-0.0012641953586989781
fay,-0.001606803594003305
faz,-0.001051861245719923
fazeli,-0.001606803594003305
fbi,-0.00366170522021918
fe,-0.0011087624989792283
fear,-2.8416711085416075E-4
feared,-0.0012641953586989781
fearful,-0.0011087624989792283
fears,0.002709156185251966
feast,0.0032392990570812665
feather,-0.0012145958963774527
feathers,0.009065120242900265
feature,-9.27648746263565E-4
features,-0.0014025117020763493
february,-0.0011628834778207966
fed,-0.0021038963168498615
federal,-0.001047851338738957
federation,-0.001445680396069259
fedex,-0.0011087624989792283
feds,-0.0018219774740905396
fee,-0.001644620943519138
feeble,-9.27648746263565E-4
feed,-4.9699366788960884E-5
feeding,-0.0018219774740905396
feeds,-0.0013119215385158172
feel,-0.0018747283585195003
feelin,-0.0015680749461160909
feeling,-0.002228460079613211
feelings,-0.0011456530577973153
feels,-0.0030288410273997413
fees,-7.84001486975171E-4
feet,-0.0015951796628331553
felicity,-0.0017879133457823439
felix,-0.0018882642823354764
fell,0.0019445005980649516
fella,-0.002479571828848026
fellah,-8.588332269309376E-4
fellahs,-9.917012584517084E-4
fellas,-1.9949626607917496E-4
feller,-9.917012584517084E-4
fellow,0.002661453560866843
fellows,0.0010853413502287818
fellowship,-0.0012145958963774527
felony,-8.588332269309376E-4
felt,-9.123133053354162E-4
female,-0.0026241803577341178
females,-8.588332269309376E-4
feminine,-9.917012584517084E-4
fence,-0.0023522923826701393
fences,-9.27648746263565E-4
fencing,0.003925262173246959
fender,-0.0011087624989792283
fer,-0.0016815884785703846
fernando,-9.917012584517084E-4
ferocious,-7.84001486975171E-4
ferrari,-8.588332269309376E-4
ferris,-3.3240702512538826E-4
ferry,-9.917012584517084E-4
fertile,-8.588332269309376E-4
festival,-7.84001486975171E-4
fetal,0.006409890313180304
fetch,-0.001644620943519138
fett,-8.588332269309376E-4
fever,0.001704082202981612
few,-0.00464540779340535
feyd,-9.27648746263565E-4
fezzik,-0.0015283657247278082
fhloston,-8.588332269309376E-4
fi,-8.588332269309376E-4
fianc,-7.84001486975171E-4
fiance,-0.001051861245719923
fiancee,-8.588332269309376E-4
fiber,-0.0011087624989792283
fiction,-0.0012641953586989781
field,-0.0013872881168777173
fields,-0.0018219774740905396
fiend,-0.001051861245719923
fierce,-0.001644620943519138
fiercely,-0.0012641953586989781
fiery,-9.917012584517084E-4
fifteen,-0.004758595537647298
fifth,-1.075749264117812E-5
fifties,-0.0012145958963774527
fifty,-0.005514449763131712
fifty-fifty,-7.84001486975171E-4
fifty-five,-9.27648746263565E-4
fifty-seven,-7.84001486975171E-4
figaro,-9.27648746263565E-4
figger,-7.84001486975171E-4
fight,0.0015111288085748807
fighter,-0.0021038963168498615
fighters,-0.0019205505199999051
fightin,-0.001644620943519138
fighting,-0.00449226327462702
fights,-4.588314752674561E-4
figment,-9.917012584517084E-4
figure,0.0029553007510358083
figured,0.003857272320521562
figures,-0.002647514967578566
figuring,-0.0011628834778207966
file,-0.0037937935954686555
filed,-0.0013119215385158172
files,-0.0022177285894637087
filing,-0.0012145958963774527
filippo,-9.27648746263565E-4
fill,0.0016204055800079472
filled,-0.0011775290576642693
filling,-0.0019835481883708197
fills,-0.0016815884785703846
film,0.007476082570282778
filmed,-8.588332269309376E-4
filming,-0.0014875974070639613
films,-0.0018219774740905396
filter,-0.0013119215385158172
filters,-0.001051861245719923
filth,-0.001606803594003305
filthy,-0.0022177285894637087
final,-0.003327102049839883
finally,6.135236321830955E-4
finals,-7.84001486975171E-4
finance,-0.0012641953586989781
financial,-0.00201430887192669
financially,-8.588332269309376E-4
financing,-8.588332269309376E-4
finch,-0.0021615612166290517
find,-0.004936581605853583
finding,-0.002934048561979004
finds,-9.292491033579961E-4
fine,-0.006195249625468661
finest,-0.0021898248199442873
finger,-0.0023283698544063927
fingernail,-7.84001486975171E-4
fingernails,-0.0011087624989792283
fingerprints,-0.0013579719608438582
fingers,-0.002050952995202632
fingertips,-0.0015283657247278082
finish,-0.003371534807088112
finished,-0.0031191861451359657
finishes,-0.0021898248199442873
finishing,-0.0017879133457823439
fink,-0.002132923474940684
finkle,-0.0019523032820335416
finland,-0.001051861245719923
finn,-7.84001486975171E-4
fire,-0.005917633624022596
fired,-0.003728332793808406
firefly,-0.0011628834778207966
firehouse,-7.84001486975171E-4
fireplace,-0.0013119215385158172
firepower,-0.0012641953586989781
fires,-0.0031757123440826845
fireworks,0.0030487904415905033
firing,-0.002805435501063742
firm,-0.002479571828848026
firmly,-0.001445680396069259
first,-0.0046296845392551625
first-class,-7.84001486975171E-4
fischer,-0.0015283657247278082
fish,-0.0010619846772678542
fisher,-0.001445680396069259
fisherman,-9.27648746263565E-4
fishes,-9.917012584517084E-4
fishing,-0.00201430887192669
fist,-4.588314752674561E-4
fists,0.00893023146170108
fit,-0.003874068829946241
fits,-0.0017879133457823439
fitted,-7.84001486975171E-4
fitting,-0.001051861245719923
fitzgerald,0.005801902198254598
fitzsimmons,-9.917012584517084E-4
five,-0.0057052197475496325
fives,0.006409890313180304
fix,0.0031723436339068972
fixed,-0.003271150342653678
fixer,-8.588332269309376E-4
fixes,-9.917012584517084E-4
fixing,-0.0013579719608438582
fixture,-7.84001486975171E-4
flag,7.270194897359103E-4
flags,-8.588332269309376E-4
flailing,-8.588332269309376E-4
flails,-8.588332269309376E-4
flame,-0.0018882642823354764
flames,-0.0017879133457823439
flaming,-0.0012145958963774527
flank,-9.27648746263565E-4
flanked,0.007178461843565956
flap,-9.27648746263565E-4
flapping,-9.27648746263565E-4
flare,-0.001445680396069259
flares,-9.917012584517084E-4
flash,-9.80735594929085E-4
flashback,-0.0012145958963774527
flashed,-8.588332269309376E-4
flashes,-0.0019205505199999051
flashing,-0.0015680749461160909
flashlight,-0.0017531879115482531
flashlights,-7.84001486975171E-4
flashy,-9.27648746263565E-4
flask,-9.917012584517084E-4
flat,-2.445679941295064E-4
flatten,0.013678613853302223
flatter,-9.27648746263565E-4
flattered,-0.0015283657247278082
flattering,-8.588332269309376E-4
flavor,-7.84001486975171E-4
flaw,-8.588332269309376E-4
flea,-0.0014025117020763493
fled,-0.0011087624989792283
flee,-0.0012145958963774527
fleeing,-7.84001486975171E-4
fleet,-0.002454643363636462
flesh,-0.002647514967578566
fletcher,-0.002479571828848026
fletchers,-7.84001486975171E-4
fleury,-0.0013579719608438582
flew,-0.00201430887192669
flexible,-9.917012584517084E-4
flick,-0.0011087624989792283
flicker,-0.0013119215385158172
flickering,-7.84001486975171E-4
flickers,-9.917012584517084E-4
flicking,-8.588332269309376E-4
flicks,-0.001644620943519138
flies,0.004558220664893867
flight,-0.0036109300356864573
flights,-0.0011087624989792283
flinch,-0.0013579719608438582
flinches,-0.0012145958963774527
flings,-0.001051861245719923
flint,-0.001445680396069259
flip,-0.0021038963168498615
flipped,-0.001051861245719923
flippin,-8.588332269309376E-4
flipping,-0.0014025117020763493
flips,-0.0028918121309522604
flirt,-9.27648746263565E-4
flirting,0.005801902198254598
flit,0.015140925174081957
float,-0.0013579719608438582
floating,-0.0016815884785703846
floats,-0.0011087624989792283
flock,-9.917012584517084E-4
flood,-0.0013119215385158172
floor,-6.814601523028801E-4
floors,-0.0017879133457823439
florence,-0.001606803594003305
flores,-9.27648746263565E-4
florida,-0.0025286925071460217
florin,-9.917012584517084E-4
flow,0.0012457533773569463
flower,7.270194897359103E-4
flowers,-0.001047851338738957
flowing,-0.001445680396069259
flown,-0.0013119215385158172
flows,-0.0012641953586989781
floyd,-0.0014875974070639613
flu,-7.84001486975171E-4
fluid,-0.0013579719608438582
fluke,-8.588332269309376E-4
flung,-8.588332269309376E-4
flush,-0.0018219774740905396
flushed,-7.84001486975171E-4
flushes,0.007178461843565956
flutter,-0.001051861245719923
fly,0.0035862362744119415
flyer,-9.27648746263565E-4
flyin,0.006409890313180304
flying,-0.0037937935954686555
flynn,-0.001644620943519138
flynne,-0.001445680396069259
fo,0.002278670905191052
foam,-8.588332269309376E-4
focus,3.5846436389193873E-4
focused,0.005369091670610345
